loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,mths_since_last_delinq,mths_since_last_record,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt_inv,total_rec_prncp,total_rec_int,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,policy_code,application_type,annual_inc_joint,verification_status_joint,acc_now_delinq,tot_cur_bal,duration_numeric,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_status
28000.0,36,7.89,876.0,A,Senior Software manager,1 year,MORTGAGE,225000.0,Source Verified,Sep-2015,n,debt_consolidation,Debt consolidation,NJ,8.36,0.0,28.0,,15.0,43196.0,87.1,30.0,w,25204.99,25204.99,3497.86,2795.01,702.85,0.0,0.0,Jan-2016,876.0,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,390668.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,8.9,317.54,A,sales/ manager,1 year,RENT,48000.0,Not Verified,Dec-2013,n,medical,Medical Expense,WY,15.43,0.0,49.0,,10.0,4917.0,12.6,28.0,w,3632.67,3632.67,7620.96,6367.33,1253.63,0.0,0.0,Dec-2015,317.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,30945.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24000.0,36,9.67,770.7,B,"Associate Consultant, GEBS",4 years,MORTGAGE,56946.0,Source Verified,Mar-2014,n,debt_consolidation,Debt consolidation,PA,33.02,0.0,,,21.0,15332.0,63.6,27.0,w,10164.76,10164.76,16955.4,13835.24,3120.16,0.0,0.0,Jan-2016,770.7,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,177629.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25000.0,36,15.61,874.12,D,Manager,2 years,RENT,65000.0,Source Verified,Oct-2015,n,home_improvement,Home improvement,NJ,15.53,2.0,8.0,,18.0,5265.0,10.7,18.0,w,23895.04,23895.04,1726.56,1104.96,621.6,0.0,0.0,Jan-2016,874.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,31714.0,36,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12000.0,36,10.99,392.81,B,Sr. Professional Development Specialist,2 years,RENT,50000.0,Source Verified,Nov-2013,n,credit_card,Credit Card Consolidation,TX,15.75,0.0,57.0,,20.0,9180.0,35.2,36.0,f,0.0,0.0,13508.65,12000.0,1508.65,0.0,0.0,Apr-2015,7227.47,,Jan-2016,1.0,INDIVIDUAL,,,0.0,43876.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9000.0,36,12.69,301.91,C,Sr Store Replenishment Analyst,10+ years,MORTGAGE,125000.0,Not Verified,Sep-2015,n,debt_consolidation,Debt consolidation,AR,19.48,0.0,,,14.0,15615.0,77.7,34.0,w,8159.85,8159.85,1201.3,840.15,361.15,0.0,0.0,Jan-2016,301.91,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,614227.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6000.0,36,14.16,205.54,C,,,MORTGAGE,56400.0,Source Verified,Apr-2014,n,home_improvement,Home improvement,KS,24.45,0.0,,,18.0,11231.0,37.0,31.0,f,2810.24,2810.24,4316.34,3189.76,1126.58,0.0,0.0,Jan-2016,205.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,21973.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5000.0,36,10.99,163.67,B,Equipment Operator,10+ years,OWN,56000.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,MI,18.73,0.0,30.0,,7.0,5848.0,60.9,18.0,f,3771.43,3771.43,1633.65,1228.57,405.08,0.0,0.0,Jan-2016,163.67,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27639.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12000.0,60,12.69,271.14,C,social worker,6 years,MORTGAGE,42000.0,Not Verified,May-2015,n,debt_consolidation,Debt consolidation,LA,13.83,1.0,20.0,,13.0,5336.0,59.3,29.0,w,10802.46,10802.46,2152.2,1197.54,954.66,0.0,0.0,Jan-2016,271.14,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,186365.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30000.0,36,6.92,925.22,A,Project Manager ,1 year,MORTGAGE,111000.0,Source Verified,Feb-2015,n,credit_card,Credit card refinancing,IL,17.63,0.0,,,14.0,33221.0,66.2,22.0,w,22279.57,22279.57,9229.13,7720.43,1508.7,0.0,0.0,Dec-2015,925.22,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,276147.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5900.0,36,25.57,236.37,F,Field Collections,10+ years,MORTGAGE,49200.0,Verified,Aug-2014,n,debt_consolidation,Debt consolidation,NM,29.05,0.0,42.0,,20.0,51484.0,53.2,34.0,f,2970.83,2970.83,4618.29,2929.17,1689.12,0.0,0.0,Jan-2016,236.37,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,240950.0,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11200.0,36,6.03,340.88,A,South Bay Cable Corp,10+ years,MORTGAGE,54000.0,Verified,Oct-2011,n,credit_card,credit debt consolidation,CA,16.91,0.0,,,12.0,19915.0,26.2,28.0,f,0.0,0.0,12216.26,11200.0,1071.04,0.0,0.0,Oct-2014,345.56,,Oct-2014,1.0,INDIVIDUAL,,,0.0,,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35000.0,36,15.31,1218.61,C,SFC,10+ years,RENT,75000.0,Verified,Apr-2014,n,debt_consolidation,Debt consolidation,VA,31.97,0.0,,,12.0,34864.0,67.6,22.0,f,16540.83,16540.83,25590.81,18459.17,7131.64,0.0,0.0,Jan-2016,1218.61,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,57210.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5000.0,36,17.27,178.94,C,American Express,1 year,RENT,62000.0,Source Verified,Dec-2012,n,debt_consolidation,Credit cards,NY,11.4,0.0,27.0,,16.0,4395.0,95.5,22.0,f,0.0,0.0,6223.14,5000.0,1223.14,0.0,0.0,Nov-2014,2286.88,,Jan-2016,1.0,INDIVIDUAL,,,0.0,48417.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15000.0,36,7.89,469.29,A,Software Programmer,6 years,RENT,96000.0,Not Verified,Mar-2015,n,debt_consolidation,Debt consolidation,GA,12.98,0.0,,,19.0,14209.0,32.3,24.0,w,11181.73,11181.73,4686.32,3818.27,868.05,0.0,0.0,Jan-2016,469.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27617.0,36,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8000.0,36,15.31,278.54,C,Gray Layton Kersh,9 years,MORTGAGE,56000.0,Not Verified,Mar-2013,n,debt_consolidation,Debt Loan,NC,22.86,1.0,8.0,,12.0,24332.0,83.9,23.0,f,546.91,546.91,9469.81,7453.09,2016.72,0.0,0.0,Jan-2016,278.54,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,168980.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35000.0,60,13.33,802.29,C,owner,6 years,MORTGAGE,80000.0,Not Verified,Jul-2015,n,debt_consolidation,Debt consolidation,VA,24.26,0.0,,,36.0,20861.0,16.8,46.0,w,32449.08,32449.08,4787.82,2550.92,2236.9,0.0,0.0,Jan-2016,802.29,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,225486.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12000.0,36,6.68,368.78,A,,,MORTGAGE,34000.0,Verified,May-2015,n,debt_consolidation,Debt consolidation,IL,25.26,0.0,,,17.0,10457.0,22.9,23.0,w,9850.51,9850.51,2570.33,2149.49,420.84,0.0,0.0,Dec-2015,368.78,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,142065.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19000.0,60,17.14,473.64,D,Corporate Account Manager,6 years,MORTGAGE,105000.0,Source Verified,Nov-2014,n,debt_consolidation,Debt consolidation,NC,11.23,0.0,,,7.0,13699.0,88.4,24.0,f,15889.89,15889.89,6612.87,3110.11,3502.76,0.0,0.0,Jan-2016,473.64,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,236140.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
16500.0,60,8.39,337.65,A,rn,5 years,MORTGAGE,75000.0,Verified,Sep-2014,n,debt_consolidation,Debt consolidation,TX,21.33,0.0,,,10.0,4314.0,22.0,38.0,f,12750.68,12750.68,5402.4,3749.32,1653.08,0.0,0.0,Jan-2016,337.65,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,236403.0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16000.0,36,12.59,535.95,C,CFO,9 years,MORTGAGE,75000.0,Source Verified,Nov-2015,n,debt_consolidation,Debt consolidation,MA,15.36,2.0,14.0,,13.0,16110.0,64.4,27.0,w,15259.97,15259.97,1049.52,740.03,309.49,0.0,0.0,Jan-2016,535.95,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,34282.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6800.0,36,10.64,221.47,B,,,RENT,17004.0,Verified,Dec-2015,n,debt_consolidation,Debt consolidation,GA,15.6,0.0,,66.0,7.0,6788.0,37.7,12.0,w,6638.82,6638.82,217.45,161.18,56.27,0.0,0.0,Jan-2016,221.47,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,6788.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7000.0,60,13.49,161.04,C,Enterprise Renta Car,1 year,RENT,36000.0,Verified,May-2011,n,major_purchase,personal loan,NY,13.4,0.0,,,9.0,2761.0,22.1,9.0,f,794.21,788.65,8767.7,6205.79,2625.17,0.0,0.0,Jan-2016,161.04,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2400.0,36,11.99,79.71,B,RN,1 year,RENT,52000.0,Not Verified,Feb-2015,n,other,Other,GA,27.81,0.0,,,13.0,3691.0,62.6,24.0,w,1755.41,1755.41,873.61,644.59,229.02,0.0,0.0,Jan-2016,79.71,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,124550.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30000.0,60,18.49,769.83,E,Information Systems Specialist,10+ years,RENT,85000.0,Source Verified,Nov-2015,n,debt_consolidation,Debt consolidation,WA,22.0,0.0,,62.0,11.0,8148.0,33.3,39.0,w,29380.11,29355.62,1615.35,619.89,996.81,0.0,0.0,Jan-2016,769.83,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,45666.0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14300.0,36,7.69,446.07,A,Project Manager,7 years,MORTGAGE,52000.0,Not Verified,Jun-2014,n,debt_consolidation,Debt consolidation,FL,23.66,0.0,,,12.0,20652.0,44.4,15.0,w,7162.95,7162.95,8475.33,7137.05,1338.28,0.0,0.0,Jan-2016,446.07,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,154787.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10000.0,36,8.18,314.2,B,Escrow Officer,< 1 year,MORTGAGE,90000.0,Source Verified,Nov-2015,n,home_improvement,Home improvement,NV,7.76,0.0,80.0,,9.0,3669.0,14.5,19.0,w,9506.26,9506.26,619.31,493.74,125.57,0.0,0.0,Jan-2016,314.2,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,117367.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8400.0,36,13.57,285.34,C,Cobb County Sheriff's Office,10+ years,MORTGAGE,58868.0,Not Verified,Dec-2009,n,credit_card,Guaranteed Profit and NO default,GA,21.34,0.0,,,12.0,55072.0,87.8,21.0,f,0.0,0.0,10207.27,8400.0,1864.83,0.0,0.0,Dec-2012,323.51,,Dec-2014,1.0,INDIVIDUAL,,,0.0,,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4600.0,36,19.52,169.83,E,Accountant,3 years,MORTGAGE,56000.0,Verified,Apr-2015,n,debt_consolidation,Debt consolidation,SC,33.63,0.0,41.0,,12.0,3047.0,101.6,14.0,f,3795.27,3795.27,1353.65,804.73,548.92,0.0,0.0,Jan-2016,169.83,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,37228.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12500.0,36,10.99,409.18,B,Class Action Liaison,9 years,RENT,89000.0,Not Verified,Jul-2014,n,debt_consolidation,Debt consolidation,MI,7.19,2.0,17.0,,9.0,12243.0,57.2,29.0,w,6761.56,6761.56,7365.24,5738.44,1626.8,0.0,0.0,Jan-2016,409.18,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,21695.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15000.0,60,8.18,305.44,B,Bindery Supervisor,10+ years,MORTGAGE,38000.0,Not Verified,Jul-2015,n,debt_consolidation,Debt consolidation,WV,6.48,0.0,,,13.0,1795.0,3.0,33.0,w,821.37,821.37,14519.01,14178.63,340.38,0.0,0.0,Jan-2016,305.44,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,125118.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11200.0,36,8.18,351.9,B,Logistics Manager,10+ years,RENT,57000.0,Source Verified,Jun-2015,n,debt_consolidation,Debt consolidation,MI,26.99,0.0,,58.0,9.0,8725.0,36.7,20.0,w,9231.23,9231.23,2458.21,1968.77,489.44,0.0,0.0,Jan-2016,351.9,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,37461.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4750.0,36,10.99,155.49,B,DSHS,10+ years,MORTGAGE,48500.0,Verified,Sep-2013,n,debt_consolidation,NeedaBreak4Once,WA,20.12,1.0,15.0,,11.0,14026.0,56.0,19.0,f,1338.51,1338.51,4196.55,3411.49,785.06,0.0,0.0,Jan-2016,155.49,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,252265.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1600.0,36,11.53,52.79,B,Asst Manager,6 years,MORTGAGE,75000.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,FL,11.31,0.0,,,9.0,11651.0,58.3,35.0,w,1409.29,1409.29,262.93,190.71,72.22,0.0,0.0,Jan-2016,52.79,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,131831.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15000.0,36,9.67,481.69,B,certified nursing assistant,10+ years,OWN,45000.0,Source Verified,May-2014,n,credit_card,Credit card refinancing,MS,17.81,0.0,,,11.0,13727.0,44.6,19.0,w,7203.61,7203.61,9633.8,7796.39,1837.41,0.0,0.0,Jan-2016,481.69,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27604.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12000.0,60,16.99,298.17,D,Unitizer Operator,5 years,OWN,44000.0,Verified,Jul-2015,n,debt_consolidation,Debt consolidation,MI,23.43,0.0,,55.0,9.0,10950.0,84.2,9.0,w,11340.23,11340.23,1479.52,659.77,819.75,0.0,0.0,Dec-2015,298.17,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,34844.0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11350.0,60,24.99,333.08,F,Administrative Coordinator,10+ years,RENT,45000.0,Source Verified,Sep-2015,n,major_purchase,Major purchase,NC,14.24,1.0,15.0,,9.0,15031.0,44.4,17.0,f,10950.88,10926.76,1297.93,399.12,901.68,0.0,0.0,Jan-2016,333.08,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,85162.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20000.0,36,13.33,677.07,C,Senior Assurance Associate,4 years,MORTGAGE,62000.0,Source Verified,Apr-2015,n,credit_card,Credit card refinancing,VA,21.91,0.0,,,16.0,20354.0,62.4,22.0,f,15719.16,15679.86,6048.85,4280.84,1783.17,0.0,0.0,Jan-2016,677.07,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,49836.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
15000.0,36,8.18,471.3,B,Store Manager,< 1 year,RENT,63500.0,Source Verified,Sep-2015,n,credit_card,Credit card refinancing,VA,28.1,0.0,60.0,,16.0,17840.0,68.6,23.0,f,13885.29,13885.29,1407.08,1114.71,292.37,0.0,0.0,Dec-2015,471.3,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,57231.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5050.0,36,9.49,161.75,B,NOC,1 year,OWN,32000.0,Not Verified,Nov-2014,n,credit_card,Credit card refinancing,NJ,17.82,3.0,6.0,,7.0,5050.0,56.7,14.0,w,3254.12,3254.12,2259.18,1795.88,463.3,0.0,0.0,Jan-2016,161.75,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,12641.0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15250.0,60,22.47,425.28,E,"Bush Industries, Inc.",10+ years,MORTGAGE,58700.0,Verified,May-2013,n,home_improvement,Home & Debt Redo,NY,11.37,0.0,,90.0,14.0,15862.0,68.7,26.0,f,9203.72,9203.72,13602.39,6046.28,7556.11,0.0,0.0,Jan-2016,425.28,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,74781.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21000.0,60,8.39,429.74,A,Vice President/General Manager,10+ years,MORTGAGE,100000.0,Verified,Oct-2014,n,credit_card,Credit card refinancing,AZ,16.1,0.0,39.0,,10.0,20089.0,65.0,32.0,f,16542.15,16542.15,6436.31,4457.85,1978.46,0.0,0.0,Jan-2016,429.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,46521.0,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,36,9.17,127.52,B,Project manager,10+ years,MORTGAGE,82500.0,Not Verified,Sep-2015,n,credit_card,Credit card refinancing,NJ,6.84,0.0,,61.0,8.0,4361.0,50.0,25.0,f,3607.72,3607.72,504.99,392.28,112.71,0.0,0.0,Jan-2016,127.52,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,13537.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20500.0,60,14.31,480.31,C,Accounting,1 year,RENT,105000.0,Verified,Jan-2015,n,debt_consolidation,Debt consolidation,WA,9.28,0.0,41.0,,21.0,11123.0,31.0,23.0,f,17476.63,17476.63,5731.12,3023.37,2707.75,0.0,0.0,Jan-2016,480.31,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,33354.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23500.0,60,14.65,554.76,C,Owner,3 years,MORTGAGE,51700.0,Source Verified,Mar-2015,n,debt_consolidation,Debt consolidation,TX,28.25,0.0,,75.0,12.0,10516.0,52.6,37.0,w,20968.08,20968.08,4954.59,2531.92,2422.67,0.0,0.0,Jan-2016,554.76,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,136207.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2000.0,36,11.12,65.6,B,National Trailer Repair,3 years,MORTGAGE,30720.0,Source Verified,Jun-2010,n,home_improvement,Home Improvement,TX,10.05,0.0,,,6.0,5635.0,94.1,15.0,f,0.0,0.0,2331.81,2000.0,361.33,0.0,0.0,Jun-2013,65.43,,Jan-2016,1.0,INDIVIDUAL,,,0.0,,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30000.0,60,13.98,697.74,C,IT Technical Consultant,7 years,MORTGAGE,82762.0,Verified,Oct-2014,n,credit_card,Credit card refinancing,NJ,18.22,0.0,56.0,,15.0,40736.0,71.8,26.0,w,24328.14,24328.14,10442.8,5671.86,4770.94,0.0,0.0,Jan-2016,697.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,186436.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8000.0,36,18.75,292.24,D,San Diego Hall of Champions,3 years,OWN,55000.0,Not Verified,Jul-2013,n,credit_card,Consolidation,CA,16.12,0.0,63.0,,12.0,13414.0,87.1,21.0,f,0.0,0.0,3007.54,1226.17,818.11,963.26,9.6326,Feb-2014,292.24,,Jul-2014,1.0,INDIVIDUAL,,,0.0,32105.0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17000.0,36,8.19,534.21,A,system accountant,10+ years,MORTGAGE,90000.0,Verified,Jan-2015,n,debt_consolidation,Debt consolidation,OH,6.17,1.0,1.0,,9.0,20646.0,31.7,15.0,f,11789.06,11719.71,6357.43,5210.94,1184.11,0.0,0.0,Jan-2016,534.21,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,1.0,164636.0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12000.0,36,8.18,377.04,B,Human Resources Coordinator,9 years,RENT,57000.0,Source Verified,Sep-2015,n,credit_card,Credit card refinancing,GA,4.61,0.0,75.0,,10.0,7689.0,42.0,18.0,f,11108.23,11015.66,1132.5,891.77,250.25,0.0,0.0,Jan-2016,377.04,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,7689.0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28325.0,60,17.86,717.12,D,IT Program Manager,< 1 year,RENT,155000.0,Verified,Jan-2015,n,other,Other,VA,20.65,0.0,,,10.0,4449.0,36.5,26.0,w,24473.19,24473.19,8549.23,3851.81,4697.42,0.0,0.0,Jan-2016,717.12,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,102851.0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16725.0,60,17.57,420.81,D,supervisor,10+ years,MORTGAGE,52000.0,Verified,Oct-2015,n,debt_consolidation,Debt consolidation,KY,19.48,0.0,,58.0,8.0,6555.0,50.0,13.0,f,16189.45,16189.45,1246.1,535.55,710.55,0.0,0.0,Jan-2016,420.81,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27353.0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35000.0,36,16.2,1233.96,C,Client Relationship Director,3 years,OWN,87000.0,Verified,Nov-2013,n,debt_consolidation,Consolidation Loan,NY,15.1,0.0,,,9.0,23299.0,75.6,21.0,f,12535.87,12535.87,30848.08,22464.13,8383.95,0.0,0.0,Jan-2016,1233.96,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,27887.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11400.0,60,13.98,265.14,C,Legal Assistant,8 years,RENT,53500.0,Verified,Oct-2014,n,debt_consolidation,Debt consolidation,SC,26.09,0.0,,65.0,21.0,3927.0,14.2,41.0,w,9400.34,9400.34,3703.11,1999.66,1703.45,0.0,0.0,Jan-2016,265.14,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,44893.0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18000.0,60,13.99,418.74,C,Educator,7 years,MORTGAGE,39000.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,OH,5.05,3.0,22.0,,9.0,6929.0,43.0,28.0,f,16709.56,16709.56,2498.45,1290.44,1208.01,0.0,0.0,Jan-2016,418.74,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,133640.0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5375.0,36,15.31,187.15,C,Qualico Steel,3 years,OWN,22880.0,Verified,Mar-2013,n,debt_consolidation,Debt Consolidation,AL,14.53,0.0,,82.0,11.0,6070.0,38.4,20.0,f,367.62,367.62,6362.11,5007.38,1354.73,0.0,0.0,Jan-2016,187.15,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,6070.0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5250.0,36,12.12,174.68,B,,,MORTGAGE,42100.0,Verified,Jun-2013,n,debt_consolidation,Lower Rate vs Credit Card,WI,34.8,0.0,27.0,,12.0,7752.0,41.7,34.0,f,0.0,0.0,2622.38,1543.06,552.14,527.18,5.2717999987,Jun-2014,174.68,,Nov-2014,1.0,INDIVIDUAL,,,0.0,148651.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24000.0,60,10.99,521.7,B,"manager, environment operations",< 1 year,MORTGAGE,120000.0,Not Verified,Apr-2014,n,debt_consolidation,Debt consolidation,CA,17.03,0.0,,,12.0,16454.0,71.5,24.0,w,17044.36,17044.36,10955.7,6955.64,4000.06,0.0,0.0,Jan-2016,521.7,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,462335.0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
32000.0,60,24.89,937.18,G,Orchard Software,< 1 year,RENT,85000.0,Verified,Jul-2013,n,debt_consolidation,Debt Consolidation,IN,15.49,2.0,1.0,,13.0,17414.0,68.0,21.0,f,0.0,0.0,39501.74,32000.0,7563.54,0.0,0.0,Aug-2014,326.62,,Jan-2016,1.0,INDIVIDUAL,,,1.0,59216.0,60,0,0,0,0,0,0,1,0,0,0,0,0,1,0
10600.0,36,14.65,365.64,C,Compliance Officer,10+ years,MORTGAGE,60000.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,WY,20.26,0.0,,,7.0,9012.0,100.1,22.0,f,9389.65,9389.65,1862.71,1210.35,652.36,0.0,0.0,Dec-2015,365.64,Jan-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,208165.0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4000.0,36,13.35,135.46,C,Facilities Manager,10+ years,RENT,57000.0,Not Verified,Oct-2014,n,other,Other,TX,10.93,0.0,,,9.0,6939.0,46.6,19.0,f,2524.05,2524.05,2031.9,1475.95,555.95,0.0,0.0,Jan-2016,135.46,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,8303.0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19200.0,60,18.99,497.96,E,Software Manager & Architect,1 year,MORTGAGE,110000.0,Not Verified,Nov-2014,n,credit_card,Credit card refinancing,TX,15.33,1.0,11.0,,9.0,42736.0,87.2,15.0,w,16184.29,16184.29,6989.13,3015.71,3973.42,0.0,0.0,Jan-2016,497.96,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,194610.0,60,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13650.0,36,18.55,497.26,E,Maintenance,2 years,MORTGAGE,40051.0,Source Verified,Jul-2015,n,debt_consolidation,Debt consolidation,WY,21.04,1.0,17.0,,8.0,9914.0,41.0,18.0,f,11550.87,11529.71,3362.11,2099.13,1269.15,0.0,0.0,Jan-2016,497.26,Feb-2016,Jan-2016,1.0,INDIVIDUAL,,,0.0,144678.0,36,0,0,0,0,1,0,0,0,1,0,0,0,0,0
